FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO(m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
4/27/2019,8:00:00,20.7,82.9,S/D,0.8,260,571.3
4/27/2019,9:00:00,22.1,76.6,S/D,1.0,245,1051.9
4/27/2019,10:00:00,22.9,73.1,S/D,2.0,237,1534.3
4/27/2019,11:00:00,22.7,73.5,S/D,2.1,241,1880.3
4/27/2019,12:00:00,22.9,72.3,S/D,2.2,243,2123.1
4/27/2019,13:00:00,22.8,71.5,S/D,2.1,241,1673.6
4/27/2019,14:00:00,24.1,68.9,S/D,1.7,229,1487.3
4/27/2019,15:00:00,24.8,65.1,S/D,2.0,249,1622.0
4/27/2019,16:00:00,23.9,65.1,S/D,1.5,253,910.0
4/27/2019,17:00:00,22.8,70.6,S/D,1.2,223,587.5
4/27/2019,18:00:00,21.0,77.5,S/D,1.9,241,144.2
4/27/2019,19:00:00,20.6,78.7,S/D,0.7,241,0.0
4/27/2019,20:00:00,20.7,77.8,S/D,0.7,227,0.0
4/27/2019,21:00:00,20.4,79.4,S/D,1.3,236,0.0
4/27/2019,22:00:00,20.4,80.0,S/D,1.4,235,0.0
4/27/2019,23:00:00,18.8,86.7,S/D,2.1,236,0.0
4/28/2019,0:00:00,18.4,88.9,S/D,0.4,242,0.0
4/28/2019,1:00:00,19.0,85.8,S/D,0.1,318,0.0
4/28/2019,2:00:00,18.9,86.2,S/D,1.2,228,0.0
4/28/2019,3:00:00,18.2,89.2,S/D,0.3,201,0.0
4/28/2019,4:00:00,18.1,90.1,S/D,0.4,244,0.0
4/28/2019,5:00:00,18.2,89.5,S/D,1.0,313,0.0
4/28/2019,6:00:00,18.2,89.6,S/D,0.9,238,0.0
4/28/2019,7:00:00,18.4,89.5,S/D,0.6,306,40.2
4/28/2019,8:00:00,19.7,85.2,S/D,0.7,261,368.3
4/28/2019,9:00:00,20.8,80.1,S/D,1.0,253,868.7
4/28/2019,10:00:00,21.9,74.8,S/D,1.2,242,1211.2
4/28/2019,11:00:00,23.8,68.4,S/D,1.4,244,1873.9
4/28/2019,12:00:00,24.1,66.7,S/D,2.5,245,1816.0
4/28/2019,13:00:00,24.3,65.0,S/D,1.8,243,1526.9
4/28/2019,14:00:00,23.0,69.3,S/D,1.7,239,1236.3
4/28/2019,15:00:00,23.2,68.5,S/D,2.1,245,1187.4
4/28/2019,16:00:00,23.6,67.5,S/D,1.6,227,1189.2
4/28/2019,17:00:00,21.7,73.2,S/D,1.8,271,388.1
4/28/2019,18:00:00,20.6,77.2,S/D,1.3,245,103.8
4/28/2019,19:00:00,20.2,78.9,S/D,1.4,239,0.1
4/28/2019,20:00:00,20.1,79.5,S/D,1.2,235,0.0
4/28/2019,21:00:00,20.2,79.3,S/D,0.7,317,0.0
4/28/2019,22:00:00,20.5,78.2,S/D,0.9,230,0.0
4/28/2019,23:00:00,19.7,82.5,S/D,1.7,235,0.0
4/29/2019,0:00:00,18.3,88.8,S/D,1.6,253,0.0
4/29/2019,1:00:00,17.9,91.5,S/D,0.6,243,0.0
4/29/2019,2:00:00,18.1,90.6,S/D,0.5,224,0.0
4/29/2019,3:00:00,18.0,90.8,S/D,0.5,226,0.0
4/29/2019,4:00:00,18.3,89.7,S/D,0.6,289,0.0
4/29/2019,5:00:00,18.5,88.6,S/D,0.8,239,0.0
4/29/2019,6:00:00,18.5,88.7,S/D,1.2,243,0.0
4/29/2019,7:00:00,18.8,87.5,S/D,1.2,293,47.1
4/29/2019,8:00:00,19.8,83.4,S/D,0.7,289,370.4
4/29/2019,9:00:00,20.9,77.7,S/D,1.2,238,700.7
4/29/2019,10:00:00,22.2,73.8,S/D,1.3,245,911.3
4/29/2019,11:00:00,22.7,70.4,S/D,1.8,245,1370.0
4/29/2019,12:00:00,24.2,61.8,S/D,1.6,258,1718.9
4/29/2019,13:00:00,25.6,56.4,S/D,1.7,249,1794.8
4/29/2019,14:00:00,26.2,55.3,S/D,1.5,234,1848.3
4/29/2019,15:00:00,25.6,57.7,S/D,1.9,267,1650.0
4/29/2019,16:00:00,24.8,61.8,S/D,1.8,256,965.8
4/29/2019,17:00:00,23.2,64.4,S/D,1.8,247,412.6
4/29/2019,18:00:00,22.4,68.1,S/D,1.0,242,114.3
4/29/2019,19:00:00,22.6,67.2,S/D,0.4,231,0.0
4/29/2019,20:00:00,22.6,66.9,S/D,0.3,243,0.0
4/29/2019,21:00:00,21.3,73.3,S/D,0.7,231,0.0
4/29/2019,22:00:00,21.5,72.1,S/D,0.2,300,0.0
4/29/2019,23:00:00,21.2,75.6,S/D,1.7,247,0.0
4/30/2019,0:00:00,20.1,79.6,S/D,0.7,152,0.0
4/30/2019,1:00:00,20.4,78.0,S/D,0.1,259,0.0
4/30/2019,2:00:00,20.6,77.5,S/D,1.1,237,0.0
4/30/2019,3:00:00,19.8,81.9,S/D,0.7,231,0.0
4/30/2019,4:00:00,19.5,83.2,S/D,0.1,235,0.0
4/30/2019,5:00:00,19.6,83.0,S/D,0.1,22,0.0
4/30/2019,6:00:00,19.9,81.8,S/D,1.3,238,0.0
4/30/2019,7:00:00,19.8,83.0,S/D,0.8,246,51.3
4/30/2019,8:00:00,21.1,80.4,S/D,0.9,237,470.8
4/30/2019,9:00:00,24.0,69.2,S/D,1.0,290,1057.6
4/30/2019,10:00:00,25.3,63.7,S/D,1.6,239,1583.7
4/30/2019,11:00:00,25.7,64.2,S/D,2.4,235,1859.4
4/30/2019,12:00:00,25.7,60.4,S/D,2.2,238,2096.4
4/30/2019,13:00:00,24.8,63.9,S/D,2.6,242,2127.9
4/30/2019,14:00:00,24.2,64.9,S/D,2.7,239,1989.4
4/30/2019,15:00:00,24.8,61.6,S/D,1.5,242,1704.6
4/30/2019,16:00:00,24.2,63.1,S/D,1.8,241,1167.0
4/30/2019,17:00:00,22.4,68.1,S/D,1.3,240,541.3
4/30/2019,18:00:00,21.7,69.6,S/D,0.7,240,117.0
4/30/2019,19:00:00,21.8,68.5,S/D,0.8,317,0.0
4/30/2019,20:00:00,22.0,67.0,S/D,0.5,276,0.0
4/30/2019,21:00:00,21.9,67.9,S/D,1.1,324,0.0
4/30/2019,22:00:00,21.9,68.1,S/D,0.7,285,0.0
4/30/2019,23:00:00,21.9,68.9,S/D,0.7,318,0.0
5/1/2019,0:00:00,21.6,69.9,S/D,0.1,236,0.0
5/1/2019,1:00:00,21.2,73.3,S/D,0.3,253,0.0
5/1/2019,2:00:00,20.9,74.0,S/D,0.1,251,0.0
5/1/2019,3:00:00,20.8,74.5,S/D,0.1,237,0.0
5/1/2019,4:00:00,20.6,74.9,S/D,0.1,35,0.0
5/1/2019,5:00:00,20.8,73.9,S/D,0.4,307,0.0
5/1/2019,6:00:00,20.5,76.2,S/D,0.4,256,0.0
5/1/2019,7:00:00,20.1,79.4,S/D,0.9,241,50.5
5/1/2019,8:00:00,21.0,78.1,S/D,0.7,289,497.3
5/1/2019,9:00:00,22.5,73.7,S/D,1.3,244,1087.3
5/1/2019,10:00:00,23.3,68.1,S/D,1.8,249,1545.1
5/1/2019,11:00:00,24.5,65.0,S/D,1.9,247,1864.7
5/1/2019,12:00:00,24.6,63.7,S/D,2.5,248,2080.2
5/1/2019,13:00:00,24.9,65.4,S/D,1.9,248,2025.6
5/1/2019,14:00:00,24.5,63.5,S/D,2.1,265,1881.7
5/1/2019,15:00:00,25.4,60.1,S/D,2.2,251,1629.4
5/1/2019,16:00:00,24.3,63.6,S/D,2.2,249,1106.2
5/1/2019,17:00:00,23.8,66.4,S/D,1.1,244,512.7
5/1/2019,18:00:00,22.5,70.1,S/D,1.2,239,107.1
5/1/2019,19:00:00,20.8,77.8,S/D,2.2,255,0.0
5/1/2019,20:00:00,19.8,81.5,S/D,1.6,240,0.0
5/1/2019,21:00:00,20.0,80.1,S/D,0.1,42,0.0
5/1/2019,22:00:00,20.7,77.5,S/D,1.3,241,0.0
5/1/2019,23:00:00,19.9,81.0,S/D,0.3,220,0.0
5/2/2019,0:00:00,20.1,79.6,S/D,0.1,301,0.0
5/2/2019,1:00:00,19.4,83.2,S/D,1.8,238,0.0
5/2/2019,2:00:00,18.9,85.5,S/D,0.6,248,0.0
5/2/2019,3:00:00,18.8,85.2,S/D,0.1,303,0.0
5/2/2019,4:00:00,18.9,84.5,S/D,0.1,212,0.0
5/2/2019,5:00:00,18.4,87.6,S/D,1.0,238,0.0
5/2/2019,6:00:00,18.0,89.5,S/D,0.5,220,0.0
5/2/2019,7:00:00,18.6,87.6,S/D,1.0,323,51.3
5/2/2019,8:00:00,20.3,81.4,S/D,0.9,317,463.4
5/2/2019,9:00:00,22.3,74.2,S/D,1.4,213,1047.4
5/2/2019,10:00:00,23.7,67.5,S/D,1.4,239,1635.6
5/2/2019,11:00:00,24.0,64.3,S/D,2.1,247,1935.4
5/2/2019,12:00:00,24.7,61.6,S/D,2.0,245,2190.5
5/2/2019,13:00:00,25.2,60.5,S/D,2.5,242,2149.1
5/2/2019,14:00:00,24.9,60.7,S/D,2.2,245,1903.9
5/2/2019,15:00:00,24.4,63.4,S/D,2.3,232,1638.3
5/2/2019,16:00:00,23.4,66.6,S/D,1.5,247,1129.6
5/2/2019,17:00:00,21.9,71.5,S/D,1.8,232,524.2
5/2/2019,18:00:00,20.4,76.1,S/D,1.5,233,103.4
5/2/2019,19:00:00,19.9,79.0,S/D,1.5,248,0.0
5/2/2019,20:00:00,19.2,82.7,S/D,1.6,246,0.0
5/2/2019,21:00:00,18.5,85.0,S/D,1.0,239,0.0
5/2/2019,22:00:00,18.0,85.3,S/D,1.9,239,0.0
5/2/2019,23:00:00,17.8,86.0,S/D,1.0,243,0.0
5/3/2019,0:00:00,17.8,85.8,S/D,0.7,239,0.0
5/3/2019,1:00:00,18.0,85.0,S/D,0.6,222,0.0
5/3/2019,2:00:00,18.2,84.6,S/D,0.7,128,0.0
5/3/2019,3:00:00,18.2,83.9,S/D,0.4,250,0.0
5/3/2019,4:00:00,18.0,83.9,S/D,0.7,313,0.0
5/3/2019,5:00:00,18.3,82.9,S/D,0.1,232,0.0
5/3/2019,6:00:00,18.0,84.8,S/D,1.5,236,0.0
5/3/2019,7:00:00,17.3,89.5,S/D,1.4,240,43.8
5/3/2019,8:00:00,18.3,87.6,S/D,1.4,243,403.2
5/3/2019,9:00:00,19.8,79.6,S/D,1.6,281,997.7
5/3/2019,10:00:00,21.4,73.2,S/D,2.0,240,1613.8
5/3/2019,11:00:00,19.9,80.6,S/D,2.6,247,1938.5
5/3/2019,12:00:00,21.5,72.7,S/D,1.4,235,2137.2
5/3/2019,13:00:00,21.5,71.3,S/D,2.2,233,2129.2
5/3/2019,14:00:00,22.2,69.0,S/D,1.5,230,1530.2
5/3/2019,15:00:00,21.6,69.5,S/D,1.8,244,1228.6
5/3/2019,16:00:00,21.1,69.8,S/D,1.9,239,887.1
5/3/2019,17:00:00,20.1,72.4,S/D,1.7,230,371.4
5/3/2019,18:00:00,19.7,72.0,S/D,1.2,254,151.0
5/3/2019,19:00:00,19.2,74.6,S/D,0.5,237,0.0
5/3/2019,20:00:00,18.9,75.9,S/D,1.1,237,0.0
5/3/2019,21:00:00,18.9,75.3,S/D,0.4,227,0.0
5/3/2019,22:00:00,18.9,75.8,S/D,0.2,198,0.0
5/3/2019,23:00:00,18.8,78.1,S/D,0.5,240,0.0
5/4/2019,0:00:00,18.6,79.0,S/D,0.2,247,0.0
5/4/2019,1:00:00,18.2,82.3,S/D,1.6,243,0.0
5/4/2019,2:00:00,17.9,82.6,S/D,0.6,245,0.0
5/4/2019,3:00:00,18.1,81.9,S/D,0.3,45,0.0
5/4/2019,4:00:00,18.3,80.5,S/D,0.1,237,0.0
5/4/2019,5:00:00,17.6,85.4,S/D,0.5,243,0.0
5/4/2019,6:00:00,17.7,84.8,S/D,0.5,72,0.0
5/4/2019,7:00:00,18.3,81.7,S/D,1.0,247,49.1
5/4/2019,8:00:00,19.7,78.1,S/D,0.7,288,418.1
5/4/2019,9:00:00,22.0,70.3,S/D,0.7,241,1080.2
5/4/2019,10:00:00,23.7,65.1,S/D,1.7,247,1723.6
5/4/2019,11:00:00,24.1,62.4,S/D,2.2,243,1968.2
5/4/2019,12:00:00,25.9,58.1,S/D,1.7,235,2254.4
5/4/2019,13:00:00,25.6,59.8,S/D,2.8,238,1944.5
5/4/2019,14:00:00,24.9,61.0,S/D,2.9,244,1732.2
5/4/2019,15:00:00,24.6,61.8,S/D,2.1,246,1107.2
5/4/2019,16:00:00,24.4,61.7,S/D,1.5,241,1000.9
5/4/2019,17:00:00,23.4,63.6,S/D,1.4,243,264.9
5/4/2019,18:00:00,22.1,66.6,S/D,1.1,213,54.2
5/4/2019,19:00:00,20.7,69.6,S/D,1.7,239,0.0
5/4/2019,20:00:00,21.0,69.0,S/D,0.3,185,0.0
5/4/2019,21:00:00,21.9,66.6,S/D,0.3,265,0.0
5/4/2019,22:00:00,21.2,71.5,S/D,1.4,236,0.0
5/4/2019,23:00:00,20.0,79.3,S/D,1.8,237,0.0
5/5/2019,0:00:00,19.7,79.1,S/D,0.6,248,0.0
5/5/2019,1:00:00,19.6,80.5,S/D,0.1,289,0.0
5/5/2019,2:00:00,19.8,79.3,S/D,0.4,54,0.0
5/5/2019,3:00:00,20.0,77.6,S/D,0.1,76,0.0
5/5/2019,4:00:00,20.3,77.0,S/D,0.1,316,0.0
5/5/2019,5:00:00,20.0,78.8,S/D,0.5,274,0.0
5/5/2019,6:00:00,20.4,76.4,S/D,0.8,59,0.0
5/5/2019,7:00:00,21.2,74.0,S/D,1.1,245,44.1
5/5/2019,8:00:00,21.1,73.9,S/D,1.7,241,369.5
5/5/2019,9:00:00,23.7,64.8,S/D,0.9,268,1167.6
5/5/2019,10:00:00,26.5,58.4,S/D,0.9,282,1690.1
5/5/2019,11:00:00,28.1,52.7,S/D,1.5,247,1868.7
5/5/2019,12:00:00,26.7,58.1,S/D,2.4,240,1843.1
5/5/2019,13:00:00,26.8,58.4,S/D,2.2,234,2054.8
5/5/2019,14:00:00,26.1,58.7,S/D,1.5,239,1833.8
5/5/2019,15:00:00,26.6,59.1,S/D,1.6,243,1619.2
5/5/2019,16:00:00,26.9,58.0,S/D,1.9,247,1097.8
5/5/2019,17:00:00,25.5,61.8,S/D,2.1,237,574.5
5/5/2019,18:00:00,24.1,67.1,S/D,1.4,249,96.6
5/5/2019,19:00:00,24.1,66.6,S/D,0.2,254,0.1
5/5/2019,20:00:00,23.8,67.2,S/D,0.8,310,0.0
5/5/2019,21:00:00,23.5,69.2,S/D,0.4,254,0.0
5/5/2019,22:00:00,21.1,82.0,S/D,2.7,235,0.0
5/5/2019,23:00:00,21.0,80.8,S/D,0.3,231,0.0
5/6/2019,0:00:00,21.2,80.5,S/D,1.2,297,0.0
5/6/2019,1:00:00,20.2,82.3,S/D,1.3,228,0.0
5/6/2019,2:00:00,20.1,81.6,S/D,0.6,311,0.0
5/6/2019,3:00:00,20.3,80.1,S/D,0.9,240,0.0
5/6/2019,4:00:00,20.0,81.0,S/D,0.1,165,0.0
5/6/2019,5:00:00,20.5,79.6,S/D,0.2,218,0.0
5/6/2019,6:00:00,20.8,78.5,S/D,0.3,206,0.0
5/6/2019,7:00:00,21.1,78.5,S/D,0.5,243,32.2
5/6/2019,8:00:00,21.3,78.7,S/D,0.8,259,271.8
5/6/2019,9:00:00,23.9,71.3,S/D,1.0,216,957.4
5/6/2019,10:00:00,25.0,66.4,S/D,1.3,230,1407.3
5/6/2019,11:00:00,26.5,61.9,S/D,1.6,246,1913.9
5/6/2019,12:00:00,25.5,63.7,S/D,2.9,242,2212.2
5/6/2019,13:00:00,25.4,63.6,S/D,2.2,241,2222.3
5/6/2019,14:00:00,24.2,66.4,S/D,3.6,241,1997.5
5/6/2019,15:00:00,24.3,64.8,S/D,2.2,243,1469.9
5/6/2019,16:00:00,23.4,69.2,S/D,2.3,239,1062.0
5/6/2019,17:00:00,21.4,74.5,S/D,1.9,231,300.2
5/6/2019,18:00:00,19.9,80.1,S/D,2.0,248,79.0
5/6/2019,19:00:00,20.0,80.4,S/D,1.0,290,0.0
5/6/2019,20:00:00,20.7,76.5,S/D,0.9,238,0.0
5/6/2019,21:00:00,20.3,78.9,S/D,0.8,249,0.0
5/6/2019,22:00:00,20.5,77.6,S/D,0.3,120,0.0
5/6/2019,23:00:00,20.2,79.7,S/D,1.3,244,0.0
5/7/2019,0:00:00,19.4,82.7,S/D,0.1,89,0.0
5/7/2019,1:00:00,19.9,80.6,S/D,0.5,80,0.0
5/7/2019,2:00:00,20.3,80.3,S/D,1.1,249,0.0
5/7/2019,3:00:00,18.0,89.3,S/D,1.7,243,0.0
5/7/2019,4:00:00,17.5,91.6,S/D,1.0,241,0.0
5/7/2019,5:00:00,17.6,91.9,S/D,0.6,252,0.0
5/7/2019,6:00:00,17.6,91.9,S/D,0.3,223,0.0
5/7/2019,7:00:00,18.1,90.2,S/D,0.7,255,12.8
5/7/2019,8:00:00,17.6,92.7,S/D,0.9,248,55.3
5/7/2019,9:00:00,17.8,94.1,S/D,1.0,270,129.3
5/7/2019,10:00:00,17.3,94.8,S/D,1.0,239,197.7
5/7/2019,11:00:00,17.7,93.6,S/D,1.4,295,234.7
5/7/2019,12:00:00,18.2,91.6,S/D,1.2,264,424.8
5/7/2019,13:00:00,19.1,85.7,S/D,1.2,234,617.4
5/7/2019,14:00:00,19.7,80.5,S/D,1.6,239,709.0
5/7/2019,15:00:00,19.5,80.6,S/D,0.8,251,470.1
5/7/2019,16:00:00,20.6,76.4,S/D,1.2,275,710.5
5/7/2019,17:00:00,20.5,76.3,S/D,1.3,242,502.2
5/7/2019,18:00:00,18.7,83.9,S/D,2.2,283,66.6
5/7/2019,19:00:00,18.4,85.2,S/D,0.8,236,0.0
5/7/2019,20:00:00,18.5,85.4,S/D,1.3,311,0.0
5/7/2019,21:00:00,18.6,84.6,S/D,1.2,236,0.0
5/7/2019,22:00:00,18.1,86.8,S/D,1.2,256,0.0
5/7/2019,23:00:00,17.9,87.9,S/D,0.5,238,0.0
5/8/2019,0:00:00,18.2,87.5,S/D,0.5,264,0.0
5/8/2019,1:00:00,18.1,87.3,S/D,1.0,233,0.0
5/8/2019,2:00:00,18.1,86.8,S/D,0.6,227,0.0
5/8/2019,3:00:00,18.0,87.6,S/D,1.2,250,0.0
5/8/2019,4:00:00,17.6,90.0,S/D,0.6,230,0.0
5/8/2019,5:00:00,17.6,91.0,S/D,1.2,239,0.0
5/8/2019,6:00:00,17.5,90.7,S/D,1.1,260,0.0
5/8/2019,7:00:00,17.6,90.8,S/D,0.6,235,11.4
5/8/2019,8:00:00,17.8,91.1,S/D,1.0,304,88.6
5/8/2019,9:00:00,18.7,86.9,S/D,1.3,249,317.6
5/8/2019,10:00:00,19.9,80.4,S/D,1.0,240,630.5
5/8/2019,11:00:00,21.3,74.7,S/D,1.1,250,1014.9
5/8/2019,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
5/8/2019,13:00:00,22.8,66.2,S/D,1.4,198,1583.6
5/8/2019,14:00:00,23.4,63.8,S/D,1.8,250,1771.3
5/8/2019,15:00:00,22.5,68.0,S/D,1.7,258,933.3
5/8/2019,16:00:00,22.1,70.0,S/D,1.8,250,960.2
5/8/2019,17:00:00,20.7,77.1,S/D,1.4,227,459.2
5/8/2019,18:00:00,19.5,82.3,S/D,1.7,249,57.8
5/8/2019,19:00:00,19.0,84.2,S/D,1.2,239,0.0
5/8/2019,20:00:00,18.9,84.9,S/D,1.4,240,0.0
5/8/2019,21:00:00,18.4,87.7,S/D,1.4,240,0.0
5/8/2019,22:00:00,18.3,88.2,S/D,0.8,242,0.0
5/8/2019,23:00:00,18.5,87.7,S/D,1.0,274,0.0
5/9/2019,0:00:00,18.4,87.9,S/D,0.6,246,0.0
5/9/2019,1:00:00,18.4,86.4,S/D,0.7,261,0.0
5/9/2019,2:00:00,18.2,86.3,S/D,0.9,238,0.0
5/9/2019,3:00:00,18.4,86.0,S/D,0.1,187,0.0
5/9/2019,4:00:00,18.5,86.2,S/D,0.6,253,0.0
5/9/2019,5:00:00,18.4,86.6,S/D,0.3,202,0.0
5/9/2019,6:00:00,18.5,86.3,S/D,0.5,61,0.0
5/9/2019,7:00:00,18.9,84.1,S/D,0.4,53,59.4
5/9/2019,8:00:00,20.9,76.2,S/D,0.5,96,443.9
5/9/2019,9:00:00,22.1,73.0,S/D,1.0,271,967.9
5/9/2019,10:00:00,23.4,67.1,S/D,1.3,239,1530.7
5/9/2019,11:00:00,24.6,64.9,S/D,1.4,247,1828.6
5/9/2019,12:00:00,24.2,64.8,S/D,2.3,247,2163.7
5/9/2019,13:00:00,22.8,68.8,S/D,2.6,243,2130.9
5/9/2019,14:00:00,23.3,65.7,S/D,2.0,241,1885.1
5/9/2019,15:00:00,23.6,63.5,S/D,1.9,247,1554.5
5/9/2019,16:00:00,22.5,69.5,S/D,2.1,255,1059.7
5/9/2019,17:00:00,21.1,74.7,S/D,1.7,233,522.9
5/9/2019,18:00:00,19.8,80.3,S/D,1.4,245,101.7
5/9/2019,19:00:00,18.7,85.3,S/D,1.6,241,0.0
5/9/2019,20:00:00,18.7,84.5,S/D,0.9,276,0.0
5/9/2019,21:00:00,19.3,81.6,S/D,0.9,283,0.0
5/9/2019,22:00:00,19.7,79.4,S/D,0.7,290,0.0
5/9/2019,23:00:00,19.3,81.5,S/D,0.6,243,0.0
5/10/2019,0:00:00,18.5,85.7,S/D,0.8,248,0.0
5/10/2019,1:00:00,17.4,91.8,S/D,1.9,244,0.0
5/10/2019,2:00:00,17.1,93.0,S/D,0.5,251,0.0
5/10/2019,3:00:00,17.4,92.2,S/D,0.5,60,0.0
5/10/2019,4:00:00,17.6,91.4,S/D,0.1,206,0.0
5/10/2019,5:00:00,17.8,90.2,S/D,0.5,50,0.0
5/10/2019,6:00:00,18.1,88.9,S/D,0.3,249,0.0
5/10/2019,7:00:00,17.8,89.8,S/D,1.2,241,21.9
5/10/2019,8:00:00,18.1,88.7,S/D,0.9,216,125.9
5/10/2019,9:00:00,18.7,86.5,S/D,0.8,181,250.7
5/10/2019,10:00:00,20.3,79.5,S/D,0.8,278,553.9
5/10/2019,11:00:00,21.4,75.3,S/D,1.2,253,898.0
5/10/2019,12:00:00,21.4,75.0,S/D,1.6,232,1124.6
5/10/2019,13:00:00,20.9,76.5,S/D,1.3,249,800.0
5/10/2019,14:00:00,21.6,73.7,S/D,1.6,256,976.2
5/10/2019,15:00:00,21.2,75.9,S/D,1.2,243,924.4
5/10/2019,16:00:00,20.6,78.4,S/D,1.5,264,691.5
5/10/2019,17:00:00,19.8,81.6,S/D,1.5,242,264.9
5/10/2019,18:00:00,18.5,87.4,S/D,1.7,237,40.2
5/10/2019,19:00:00,18.5,87.7,S/D,1.0,251,0.0
5/10/2019,20:00:00,18.9,86.3,S/D,1.0,257,0.0
5/10/2019,21:00:00,18.7,87.8,S/D,0.6,245,0.0
5/10/2019,22:00:00,18.8,88.0,S/D,1.2,251,0.0
5/10/2019,23:00:00,18.5,89.3,S/D,0.8,244,0.0
5/11/2019,0:00:00,18.2,90.9,S/D,0.8,239,0.0
5/11/2019,1:00:00,18.2,90.9,S/D,0.7,238,0.0
5/11/2019,2:00:00,18.5,89.6,S/D,0.4,223,0.0
5/11/2019,3:00:00,18.9,87.8,S/D,0.1,149,0.0
5/11/2019,4:00:00,19.1,86.3,S/D,0.6,236,0.0
5/11/2019,5:00:00,18.8,87.4,S/D,0.6,234,0.0
5/11/2019,6:00:00,18.2,90.7,S/D,1.4,234,0.0
5/11/2019,7:00:00,17.8,93.3,S/D,1.5,246,11.8
5/11/2019,8:00:00,17.6,95.5,S/D,1.2,232,79.0
5/11/2019,9:00:00,17.4,96.1,S/D,1.3,240,131.3
5/11/2019,10:00:00,18.1,95.8,S/D,0.2,213,265.9
5/11/2019,11:00:00,20.2,84.1,S/D,0.9,258,712.9
5/11/2019,12:00:00,20.7,78.3,S/D,1.5,239,790.4
5/11/2019,13:00:00,21.2,74.7,S/D,0.8,230,592.0
5/11/2019,14:00:00,21.4,72.8,S/D,1.3,254,581.2
5/11/2019,15:00:00,21.5,71.0,S/D,1.4,247,413.3
5/11/2019,16:00:00,20.9,74.0,S/D,1.5,244,289.1
5/11/2019,17:00:00,20.8,75.8,S/D,1.4,258,149.8
5/11/2019,18:00:00,20.7,76.4,S/D,1.4,289,28.2
5/11/2019,19:00:00,20.3,78.0,S/D,0.8,279,0.0
5/11/2019,20:00:00,19.9,80.4,S/D,0.6,238,0.0
5/11/2019,21:00:00,19.8,79.6,S/D,0.1,145,0.0
5/11/2019,22:00:00,19.6,79.2,S/D,0.1,95,0.0
5/11/2019,23:00:00,19.6,80.8,S/D,0.7,288,0.0
5/12/2019,0:00:00,19.3,80.8,S/D,0.2,107,0.0
5/12/2019,1:00:00,19.3,80.6,S/D,0.4,268,0.0
5/12/2019,2:00:00,18.7,82.9,S/D,0.1,110,0.0
5/12/2019,3:00:00,18.7,82.8,S/D,0.2,77,0.0
5/12/2019,4:00:00,18.4,82.8,S/D,0.1,207,0.0
5/12/2019,5:00:00,18.0,88.8,S/D,1.3,235,0.0
5/12/2019,6:00:00,17.3,93.3,S/D,0.6,207,0.0
5/12/2019,7:00:00,17.5,93.9,S/D,1.1,325,84.1
5/12/2019,8:00:00,18.9,90.2,S/D,0.7,259,401.5
5/12/2019,9:00:00,20.3,81.2,S/D,1.1,246,926.7
5/12/2019,10:00:00,21.5,76.3,S/D,1.5,239,1459.6
5/12/2019,11:00:00,21.9,73.8,S/D,2.2,241,1767.0
5/12/2019,12:00:00,22.3,73.1,S/D,2.4,230,1956.9
5/12/2019,13:00:00,22.8,69.1,S/D,2.1,238,2017.1
5/12/2019,14:00:00,22.1,71.3,S/D,2.8,237,1803.0
5/12/2019,15:00:00,21.3,73.5,S/D,2.4,243,1279.6
5/12/2019,16:00:00,21.7,72.3,S/D,1.4,248,952.0
5/12/2019,17:00:00,20.1,77.6,S/D,2.1,236,449.5
5/12/2019,18:00:00,19.9,76.5,S/D,1.3,238,74.8
5/12/2019,19:00:00,19.8,77.2,S/D,1.3,243,0.0
5/12/2019,20:00:00,19.7,78.3,S/D,1.0,237,0.0
5/12/2019,21:00:00,19.0,82.3,S/D,0.9,236,0.0
5/12/2019,22:00:00,18.9,81.3,S/D,0.3,192,0.0
5/12/2019,23:00:00,19.2,80.4,S/D,0.1,146,0.0
5/13/2019,0:00:00,19.4,79.8,S/D,0.1,160,0.0
5/13/2019,1:00:00,19.1,80.6,S/D,0.1,144,0.0
5/13/2019,2:00:00,19.3,79.1,S/D,0.1,200,0.0
5/13/2019,3:00:00,19.2,80.6,S/D,0.3,290,0.0
5/13/2019,4:00:00,19.1,80.6,S/D,0.1,156,0.0
5/13/2019,5:00:00,19.1,80.9,S/D,0.1,60,0.0
5/13/2019,6:00:00,19.6,78.2,S/D,0.4,64,0.0
5/13/2019,7:00:00,20.2,75.7,S/D,0.7,108,39.2
5/13/2019,8:00:00,21.8,70.4,S/D,0.6,88,251.4
5/13/2019,9:00:00,25.1,60.3,S/D,0.6,111,915.7
5/13/2019,10:00:00,26.5,56.3,S/D,1.1,256,1608.2
5/13/2019,11:00:00,26.1,59.6,S/D,2.6,238,1942.7
5/13/2019,12:00:00,26.6,58.1,S/D,2.3,238,2120.0
5/13/2019,13:00:00,26.5,58.7,S/D,3.0,251,1873.3
5/13/2019,14:00:00,25.7,57.1,S/D,2.3,248,1957.6
5/13/2019,15:00:00,25.8,56.5,S/D,1.8,248,1681.2
5/13/2019,16:00:00,25.5,58.9,S/D,1.9,245,1171.8
